custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_265,134.53626,33.57674,600,FALSE,33.08965542,0.184442691
t_266,134.49135,33.57674,600,FALSE,33.08965542,0.184442691
t_267,134.44643,33.57674,600,FALSE,33.08965542,0.184442691
t_268,134.58118,33.61416,600,FALSE,33.08965542,0.184442691
t_269,134.44643,33.61416,600,FALSE,33.08965542,0.184442691
t_270,134.49135,33.61416,600,FALSE,33.08965542,0.184442691
t_271,134.53626,33.61416,600,FALSE,33.08965542,0.184442691
t_272,134.58118,33.65155,600,FALSE,33.08965542,0.184442691
t_273,134.6261,33.68893,600,FALSE,33.08965542,0.184442691
t_274,134.53626,33.65155,600,FALSE,33.08965542,0.184442691
t_275,134.49135,33.65155,600,FALSE,33.08965542,0.184442691
t_276,134.44643,33.65155,600,FALSE,33.08965542,0.184442691
t_277,134.53626,33.68893,600,FALSE,33.08965542,0.184442691
t_278,134.44643,33.68893,776,FALSE,12.3629869,0.138917357
t_279,134.58118,33.68893,600,FALSE,33.08965542,0.184442691
t_280,134.49135,33.68893,776,FALSE,12.3629869,0.138917357
t_281,134.53626,33.7263,208,FALSE,358.4013521,0.592759241
t_282,134.58118,33.7263,600,FALSE,33.08965542,0.184442691
t_283,134.49135,33.7263,776,FALSE,12.3629869,0.138917357
t_284,134.3566,33.65155,776,FALSE,12.3629869,0.138917357
t_285,134.3566,33.68893,776,FALSE,12.3629869,0.138917357
t_286,134.31168,33.68893,776,FALSE,12.3629869,0.138917357
t_287,134.40152,33.68893,776,FALSE,12.3629869,0.138917357
t_288,134.44643,33.7263,776,FALSE,12.3629869,0.138917357
t_289,134.40152,33.7263,776,FALSE,12.3629869,0.138917357
t_290,134.3566,33.7263,776,FALSE,12.3629869,0.138917357
t_291,134.31168,33.7263,776,FALSE,12.3629869,0.138917357
t_292,134.44643,33.76365,776,FALSE,12.3629869,0.138917357
t_293,134.40152,33.76365,776,FALSE,12.3629869,0.138917357
t_294,134.67101,33.7263,600,FALSE,33.08965542,0.184442691
t_295,134.6261,33.7263,600,FALSE,33.08965542,0.184442691
t_296,134.67101,33.76365,600,FALSE,33.08965542,0.184442691
t_297,134.6261,33.76365,600,FALSE,33.08965542,0.184442691
t_298,134.71593,33.76365,600,FALSE,33.08965542,0.184442691
t_299,134.71593,33.80098,600,FALSE,33.08965542,0.184442691
t_300,134.6261,33.80098,776,FALSE,12.3629869,0.138917357
t_301,134.67101,33.80098,776,FALSE,12.3629869,0.138917357
t_302,134.67101,33.83829,506,FALSE,58.58757299,0.222541115
t_303,134.31168,33.76365,776,FALSE,12.3629869,0.138917357
t_304,134.3566,33.76365,776,FALSE,12.3629869,0.138917357
t_305,134.3566,33.80098,776,FALSE,12.3629869,0.138917357
t_306,134.31168,33.80098,776,FALSE,12.3629869,0.138917357
t_307,134.40152,33.80098,776,FALSE,12.3629869,0.138917357
t_308,134.44643,33.80098,400,FALSE,114.3121407,0.288346058
t_309,134.40152,33.83829,776,FALSE,12.3629869,0.138917357
t_310,134.3566,33.83829,776,FALSE,12.3629869,0.138917357
t_311,134.44643,33.83829,776,FALSE,12.3629869,0.138917357
t_312,134.31168,33.83829,776,FALSE,12.3629869,0.138917357
t_313,134.49135,33.76365,417,FALSE,102.6211525,0.27541919
t_314,134.53626,33.76365,776,FALSE,12.3629869,0.138917357
t_315,134.58118,33.76365,260,FALSE,270.0914357,0.463536032
t_316,134.53626,33.80098,776,FALSE,12.3629869,0.138917357
t_317,134.58118,33.80098,776,FALSE,12.3629869,0.138917357
t_318,134.49135,33.80098,776,FALSE,12.3629869,0.138917357
t_319,134.49135,33.83829,776,FALSE,12.3629869,0.138917357
t_320,134.58118,33.83829,233,FALSE,314.0936025,0.523067701
t_321,134.53626,33.83829,776,FALSE,12.3629869,0.138917357
t_322,134.58118,33.87559,776,FALSE,12.3629869,0.138917357
t_323,134.6261,33.83829,208,FALSE,358.4013521,0.592759241
t_324,134.71593,33.83829,776,FALSE,12.3629869,0.138917357
t_325,134.6261,33.87559,304,FALSE,208.2445988,0.390173203
t_326,134.67101,33.87559,429,FALSE,95.09800031,0.266941559
t_327,134.71593,33.87559,600,FALSE,33.08965542,0.184442691
t_328,134.71593,33.91288,429,FALSE,95.09800031,0.266941559
t_329,134.6261,33.91288,270,FALSE,254.9350597,0.444653034
t_330,134.67101,33.91288,241,FALSE,300.6057962,0.503966127
t_331,134.67101,33.95014,260,FALSE,270.0914357,0.463536032
t_332,134.6261,33.95014,184,FALSE,403.3397996,0.678507867
t_333,134.31168,33.87559,776,FALSE,12.3629869,0.138917357
t_334,134.44643,33.87559,776,FALSE,12.3629869,0.138917357
t_335,134.40152,33.87559,776,FALSE,12.3629869,0.138917357
t_336,134.3566,33.87559,776,FALSE,12.3629869,0.138917357
t_337,134.31168,33.91288,776,FALSE,12.3629869,0.138917357
t_338,134.40152,33.91288,776,FALSE,12.3629869,0.138917357
t_339,134.44643,33.91288,776,FALSE,12.3629869,0.138917357
t_340,134.3566,33.91288,776,FALSE,12.3629869,0.138917357
t_341,134.44643,33.95014,776,FALSE,12.3629869,0.138917357
t_342,134.3566,33.95014,776,FALSE,12.3629869,0.138917357
t_343,134.53626,33.87559,776,FALSE,12.3629869,0.138917357
t_344,134.49135,33.87559,776,FALSE,12.3629869,0.138917357
t_345,134.49135,33.91288,776,FALSE,12.3629869,0.138917357
t_346,134.58118,33.91288,440,FALSE,88.6938291,0.259596767
t_347,134.53626,33.91288,776,FALSE,12.3629869,0.138917357
t_348,134.53626,33.95014,776,FALSE,12.3629869,0.138917357
t_349,134.49135,33.95014,776,FALSE,12.3629869,0.138917357
t_350,134.58118,33.95014,325,FALSE,183.1247763,0.362483852
t_351,134.53626,33.98739,298,FALSE,215.9383426,0.398839172
t_352,134.49135,33.98739,454,FALSE,81.17675379,0.250789055
t_353,134.31168,33.95014,776,FALSE,12.3629869,0.138917357
t_354,134.40152,33.95014,776,FALSE,12.3629869,0.138917357
t_355,134.3566,33.98739,776,FALSE,12.3629869,0.138917357
t_356,134.40152,33.98739,776,FALSE,12.3629869,0.138917357
t_357,134.44643,33.98739,466,FALSE,75.2582782,0.243681662
t_358,134.31168,33.98739,776,FALSE,12.3629869,0.138917357
t_359,134.44643,34.02463,776,FALSE,12.3629869,0.138917357
t_360,134.31168,34.02463,776,FALSE,12.3629869,0.138917357
t_361,134.3566,34.02463,776,FALSE,12.3629869,0.138917357
t_362,134.40152,34.02463,776,FALSE,12.3629869,0.138917357
t_363,134.67101,33.98739,600,FALSE,33.08965542,0.184442691
t_364,134.6261,33.98739,234,FALSE,312.3879069,0.520604903
t_365,134.6261,34.02463,600,FALSE,33.08965542,0.184442691
t_366,134.67101,34.02463,600,FALSE,33.08965542,0.184442691
t_367,134.67101,34.06185,600,FALSE,33.08965542,0.184442691
t_368,134.6261,34.06185,600,FALSE,33.08965542,0.184442691
